AABA;13/10/2017 06:27:11;NA;4110000;6770000;NA;4110988;6418127;NA;4109907;6509947
TSCO;13/10/2017 18:03:27;14:01;1420000;1820000;13:46;1417972;2002796;14:01;1458914;2228335
TSLA;13/10/2017 18:03:30;14:01;2520000;5690000;13:46;2523277;5644646;14:01;2608107;6039986
TXN;13/10/2017 18:03:33;14:01;1490000;3970000;13:46;1488615;3884676;14:01;1547834;4014656
ULTA;13/10/2017 18:03:36;14:01;2360000;1250000;13:46;2355612;1402534;14:01;2445102;1360760
VIAB;13/10/2017 18:03:38;14:01;6260000;5360000;13:46;6260279;5508810;14:01;6441000;5357960
VOD;13/10/2017 18:03:41;14:01;1810000;2660000;13:46;1805480;2667783;14:01;1893395;2603050
VRTX;13/10/2017 18:03:44;14:00;562395;1540000;13:46;562395;1360234;14:00;573956;1835249
WBA;13/10/2017 18:03:47;14:01;3500000;6970000;13:46;3501158;5914845;14:01;3777843;5806023
WDC;13/10/2017 18:03:52;14:01;2130000;4270000;13:46;2129014;4193277;14:01;2201426;4139024
WFM;13/10/2017 18:03:55;NA;0;6390000;NA;NA;NA;NA;NA;NA
XLNX;13/10/2017 18:03:57;14:01;891237;2160000;13:46;891881;2195203;14:01;949078;2378466
AABA;13/10/2017 20:36:04;NA;3370000;6730000;;3369398;6475243;NA;3292070;6391570
AAL;13/10/2017 20:36:07;NA;4680000;4630000;;2948338;5946487;NA;2735110;5834535
AAPL;13/10/2017 20:36:12;NA;16310000;28860000;;16293581;27913972;NA;15116184;27339878
ADBE;13/10/2017 20:36:16;NA;2510000;2610000;;2501182;2143784;NA;1964604;2059329
ADI;13/10/2017 20:36:19;NA;2220000;2400000;;2207709;2308313;NA;1953323;2257926
ADP;13/10/2017 20:36:23;NA;1240000;2630000;;1233789;4103369;NA;876973;4590166
ADSK;13/10/2017 20:36:26;NA;1250000;1820000;;1251942;1889001;NA;1157109;1796521
AKAM;13/10/2017 20:36:32;NA;1510000;1620000;;1508309;1592842;NA;850103;1911213
ALXN;13/10/2017 20:36:35;NA;707402;1560000;;704834;1462372;NA;633775;1553300
AMAT;13/10/2017 20:36:38;NA;10180000;10820000;;10170901;10340496;NA;8995302;10181586
AMGN;13/10/2017 20:36:42;NA;2330000;2670000;;2327624;2368641;NA;1839995;2500587
AMZN;13/10/2017 20:36:47;NA;NA;NA;;2395686;3105335;NA;2283554;3382040
ATVI;13/10/2017 20:36:50;NA;7130000;6060000;;7103903;5999521;NA;6370461;5808538
AVGO;13/10/2017 20:36:54;NA;1530000;2520000;;1520905;2567212;NA;1404379;2443520
BATRA;13/10/2017 20:36:57;NA;28446;50638;;28446;47254;NA;27127;59870
BATRK;13/10/2017 20:37:01;NA;131220;132001;;131208;134134;NA;120666;169406
BBBY;13/10/2017 20:37:04;NA;2590000;4940000;;2583022;3912597;NA;2426772;4278696
BIDU;13/10/2017 20:37:08;NA;2110000;2520000;;2108658;2613754;NA;2019306;2916521
BIIB;13/10/2017 20:37:13;NA;1350000;1300000;;1344322;1199324;NA;1241955;1261390
BMRN;13/10/2017 20:37:17;NA;657150;1320000;;654711;1316057;NA;607116;1316367
CA;13/10/2017 20:37:25;NA;1140000;1490000;;1130596;1940262;NA;964421;2354332
CELG;13/10/2017 20:37:28;NA;5130000;4020000;;5126818;3608971;NA;4818064;3626889
CERN;13/10/2017 20:37:31;NA;2170000;2230000;;2163331;1956378;NA;1849246;1859973
CHKP;13/10/2017 20:37:36;NA;745162;683396;;744441;693105;NA;698586;845364
CHTR;13/10/2017 20:37:42;ParkSANTRY;NA;NA;;2688881;1790354;NA;2312701;1798495
CMCSA;13/10/2017 20:37:46;NA;43360000;26340000;;43339860;21486703;NA;43175326;20905710
COST;13/10/2017 20:37:49;NA;3630000;3480000;;3619604;3366492;NA;3287704;3553501
CSCO;13/10/2017 20:37:52;NA;13450000;19170000;;13428510;20494625;NA;10686762;19616303
CSX;13/10/2017 20:37:55;NA;3890000;5450000;;3872189;5744376;NA;3485196;6991933
CTRP;13/10/2017 20:37:58;NA;1790000;4250000;;1786119;4634391;NA;1631214;4229803
CTSH;13/10/2017 20:38:02;NA;1410000;2650000;;1407050;2830606;NA;1210620;2990813
CTXS;13/10/2017 20:38:08;NA;1120000;1490000;;1118665;1502398;NA;983269;1419447
DISCA;13/10/2017 20:38:11;NA;5120000;3660000;;5109242;3701809;NA;4941507;4419536
DISCK;13/10/2017 20:38:14;NA;2750000;2670000;;2723520;2651250;NA;2654655;2814826
DISH;13/10/2017 20:38:17;NA;6030000;2180000;;6019322;2017422;NA;NA;NA
DLTR;13/10/2017 20:38:21;NA;2050000;2220000;;2047235;2694943;NA;1928547;2608164
EA;13/10/2017 20:38:27;NA;1920000;2220000;;1911760;2110259;NA;1721659;2334095
EBAY;13/10/2017 20:38:30;NA;9390000;7380000;;9380192;7211185;NA;7890643;8058592
ENDP;13/10/2017 20:38:33;NA;0;12708;;4279268;6628954;NA;4103135;6055033
ESRX;13/10/2017 20:38:39;NA;3730000;3640000;;3718375;3259451;NA;3186065;3208770
EXPE;13/10/2017 20:38:43;NA;1780000;1790000;;1782116;1943923;NA;1679883;1882746
FAST;13/10/2017 20:38:47;NA;2840000;2680000;;2829782;2600095;NA;2660159;2962253
FB;13/10/2017 20:38:50;NA;13410000;14370000;;13393981;13501586;NA;12688061;15857487
FISV;13/10/2017 20:38:54;NA;702724;815248;;701317;764898;NA;617572;768056
FOX;13/10/2017 20:38:57;is;NA;NA;;4749401;2645921;NA;4557257;2542049
FOXA;13/10/2017 20:39:01;NA;9830000;7580000;;9791585;6961373;NA;9143509;7605123
GILD;13/10/2017 20:39:05;NA;5650000;9620000;;5638137;9590980;NA;5604792;9321046
GOOG;13/10/2017 20:39:08;NA;1150000;1330000;;1144877;1265638;NA;1063475;1424526
GOOGL;13/10/2017 20:39:11;NA;NA;NA;;1307667;1438218;NA;1231382;1618635
HSIC;13/10/2017 20:39:14;NA;668835;1480000;;667024;1396653;NA;603722;1223187
ILMN;13/10/2017 20:39:17;NA;422149;737568;;421042;769989;NA;371884;887309
INCY;13/10/2017 20:39:20;NA;1310000;1940000;;1305508;1569756;NA;1133587;1475876
INTC;13/10/2017 20:39:24;NA;16660000;22750000;;16637698;21823121;NA;14386259;22190283
INTU;13/10/2017 20:39:27;NA;1030000;1370000;;1028134;1349187;NA;803693;1295035
ISRG;13/10/2017 20:39:31;NA;649310;754889;;648555;806244;NA;586417;919923
JD;13/10/2017 20:39:34;NA;130000000;13600000;;12979355;14337108;NA;12583756;13075984
KHC;13/10/2017 20:39:37;NA;3710000;3390000;;3702075;3239725;NA;3449239;3087506
LBTYA;13/10/2017 20:39:41;NA;1100000;2330000;;1095103;2175119;NA;1035027;2090332
LBTYK;13/10/2017 20:40:13;NA;2870000;3260000;;2871858;NA;NA;NA;NA
LLTC;13/10/2017 20:40:17;NA;0;2660000;NA;NA;NA;NA;NA;NA
LMCA;13/10/2017 20:40:24;NA;0;357056;NA;NA;NA;NA;NA;NA
LMCK;13/10/2017 20:40:27;NA;NA;NA;NA;NA;NA;NA;NA;NA
LRCX;13/10/2017 20:40:31;NA;1540000;1910000;;1538566;2001784;NA;1442922;2138914
LVNTA;13/10/2017 20:40:34;NA;628215;563945;;627807;533622;NA;605150;583367
MAR;13/10/2017 20:40:40;NA;1660000;2230000;;1651539;2297950;NA;1495891;2131140
MAT;13/10/2017 20:40:43;NA;7050000;8170000;;7041641;7221806;NA;6781588;7548581
MDLZ;13/10/2017 20:40:47;NA;7040000;9240000;;7031396;8975180;NA;3752869;8341547
MELI;13/10/2017 20:40:50;NA;1310000;711596;;1304750;850000;NA;1272692;811793
MNST;13/10/2017 20:40:54;NA;500;9660;;968785;1918229;NA;834424;1856035
MSFT;13/10/2017 20:40:57;NA;15300000;17930000;;15226268;17683799;NA;12076964;19967098
MU;13/10/2017 20:41:00;NA;35300000;37320000;;35250036;31665064;NA;35278605;30727860
MXIM;13/10/2017 20:41:04;NA;1580000;1770000;;1578483;1858234;NA;870671;2026895
MYL;13/10/2017 20:41:07;is;NA;NA;;4826361;8134935;NA;4569558;7136870
NCLH;13/10/2017 20:41:11;NA;3940000;3210000;;3938533;2905333;NA;3804489;2476684
NFLX;13/10/2017 20:41:14;NA;11970000;6700000;;11957099;6396312;NA;11757437;7345480
NTAP;13/10/2017 20:41:20;NA;1860000;2900000;;1853018;2970536;NA;1575904;3162407
NTES;13/10/2017 20:41:24;NA;967104;1330000;;964627;1422586;NA;932477;1307072
NVDA;13/10/2017 20:41:29;NA;15670000;16450000;;15657511;16477390;NA;15313574;16744613
NXPI;13/10/2017 20:41:34;NA;1310000;1560000;;1301818;1521657;NA;1275821;1679160
ORLY;13/10/2017 20:41:37;NA;915482;1050000;;910067;1184424;NA;874218;1375143
PAYX;13/10/2017 20:41:41;NA;2080000;2190000;;2079724;2115045;NA;1869619;2208896
PCAR;13/10/2017 20:41:45;NA;2610000;1690000;;2600031;1600684;NA;2396528;1636629
PCLN;13/10/2017 20:41:47;NA;NA;NA;;342404;447798;NA;295935;427736
PYPL;13/10/2017 20:41:50;NA;8620000;6970000;;8593395;6496193;NA;7875632;7330430
QCOM;13/10/2017 20:41:54;NA;6310000;7700000;;6297125;7421343;NA;5604583;8290338
QVCA;13/10/2017 20:41:58;NA;2340000;3860000;;2337975;3982285;NA;2070941;3727478
REGN;13/10/2017 20:42:01;NA;718047;837981;;715497;746443;NA;620309;742804
ROST;13/10/2017 20:42:04;NA;2750000;2790000;;2739362;3378322;NA;2286780;3492727
SBAC;13/10/2017 20:42:07;NA;837769;2030000;;834987;1663768;NA;808697;1483024
SBUX;13/10/2017 20:42:11;NA;6190000;8580000;;6169485;9046864;NA;5714879;10153284
SIRI;13/10/2017 20:42:14;NA;181350000;121630000;;8664834;16016709;NA;8116512;17494480
SRCL;13/10/2017 20:42:17;NA;454093;647076;;452316;797724;NA;NA;NA
STX;13/10/2017 20:42:24;NA;4150000;4850000;;4139756;4651885;NA;3972982;5475684
SWKS;13/10/2017 20:42:28;NA;1240000;1500000;;1236229;1450730;NA;1132415;1606075
SYMC;13/10/2017 20:42:32;NA;3360000;6050000;;3351287;6754520;NA;2834429;6716566
TMUS;13/10/2017 20:42:35;NA;2390000;3870000;;2382512;3243671;NA;2217481;3604952
TRIP;13/10/2017 20:42:38;NA;1910000;2560000;;1905508;3170821;NA;1803217;2984590
TSCO;13/10/2017 20:42:42;NA;2260000;1820000;;2257503;2002796;NA;2090070;2228335
TSLA;13/10/2017 20:42:44;NA;3540000;5690000;;3527239;5644646;NA;3484775;6039986
TXN;13/10/2017 20:42:48;NA;2670000;3970000;;2663654;3884676;NA;2312752;4014656
ULTA;13/10/2017 20:42:51;NA;3790000;1250000;;3782827;1402534;NA;3723839;1360760
VIAB;13/10/2017 20:42:54;NA;9480000;5360000;;9478400;5508810;NA;8933786;5357960
VOD;13/10/2017 20:42:57;NA;2570000;2660000;;2569374;2667783;NA;2493153;2603050
VRTX;13/10/2017 20:43:00;NA;930131;1540000;;927783;1360234;NA;829067;1835249
WBA;13/10/2017 20:43:04;NA;8730000;6970000;;8723487;5914845;NA;7540145;5806023
WDC;13/10/2017 20:43:08;NA;5280000;4270000;;5282244;4193277;NA;3580888;4139024
WFM;13/10/2017 20:43:14;NA;0;6390000;NA;NA;NA;NA;NA;NA
XLNX;13/10/2017 20:43:20;NA;1770000;2160000;;1764066;2195203;NA;1597824;2378466
AABA;13/10/2017 20:45:14;NA;3370000;6730000;;3369398;6475243;NA;3292070;6391570
AAL;13/10/2017 20:45:17;NA;4680000;4630000;;2948734;5946487;NA;2735110;5834535
AAPL;13/10/2017 20:45:28;NA;16340000;28860000;;16329964;27913972;NA;15116184;27339878
ADBE;13/10/2017 20:45:31;NA;2510000;2610000;;2508295;2143784;NA;1964604;2059329
ADI;13/10/2017 20:45:34;NA;2230000;2400000;;2220233;2308313;NA;1953323;2257926
ADP;13/10/2017 20:45:37;NA;1240000;2630000;;1233789;4103369;NA;876973;4590166
ADSK;13/10/2017 20:45:41;NA;1260000;1820000;;1261402;1889001;NA;1157109;1796521
AKAM;13/10/2017 20:45:44;NA;1510000;1620000;;1508309;1592842;NA;850103;1911213
ALXN;13/10/2017 20:45:48;NA;707402;1560000;;704834;1462372;NA;633775;1553300
AMAT;13/10/2017 20:45:51;NA;10200000;10820000;;10197199;10340496;NA;8995302;10181586
AMGN;13/10/2017 20:45:57;NA;2330000;2670000;;2327624;2368641;NA;1839995;2500198
AMZN;13/10/2017 20:46:04;NA;NA;NA;;2397530;3105335;NA;2283554;3382040
ATVI;13/10/2017 20:46:07;NA;7150000;6060000;;7120483;5999521;NA;6370461;5808538
AVGO;13/10/2017 20:46:11;NA;1530000;2520000;;1520907;2567212;NA;1404379;2443520
BATRA;13/10/2017 20:46:14;NA;28446;50638;;28446;47254;NA;27127;59870
BATRK;13/10/2017 20:46:19;NA;131220;132001;;131208;134134;NA;120666;169406
BBBY;13/10/2017 20:46:22;NA;2590000;4940000;;2583028;3912597;NA;2426772;4278696
BIDU;13/10/2017 20:46:25;NA;2110000;2520000;;2109896;2613754;NA;2019306;2916521
BIIB;13/10/2017 20:46:28;NA;1350000;1300000;;1345322;1199324;NA;1241955;1261390
BMRN;13/10/2017 20:46:33;NA;657150;1320000;;654711;1316057;NA;607116;1316367
CA;13/10/2017 20:46:36;NA;1140000;1490000;;1130596;1940262;NA;964421;2354332
CELG;13/10/2017 20:46:39;NA;5130000;4020000;;5126820;3608971;NA;4818064;3626889
CERN;13/10/2017 20:46:43;NA;2180000;2230000;;2175744;1956378;NA;1849246;1859973
CHKP;13/10/2017 20:46:48;NA;745164;683396;;744443;693105;NA;698586;845364
CHTR;13/10/2017 20:46:53;ParkSANTRY;NA;NA;;2701852;1790354;NA;2312701;1798495
CMCSA;13/10/2017 20:46:56;NA;43550000;26340000;;43524735;21486703;NA;43175326;20905710
COST;13/10/2017 20:46:59;NA;3630000;3480000;;3621625;3366492;NA;3287704;3553501
CSCO;13/10/2017 20:47:02;NA;13470000;19170000;;13443747;20494625;NA;10686762;19616303
CSX;13/10/2017 20:47:05;NA;3910000;5450000;;3886182;5744376;NA;3485196;6991933
CTRP;13/10/2017 20:47:08;NA;1810000;4250000;;1806165;4634391;NA;NA;NA
CTSH;13/10/2017 20:47:12;NA;1410000;2650000;;1407050;2830606;NA;1210620;2990813
CTXS;13/10/2017 20:47:18;NA;1120000;1490000;;1118665;1502398;NA;983269;1419447
DISCA;13/10/2017 20:47:22;NA;5120000;3660000;;5109242;3701809;NA;4941507;4419536
DISCK;13/10/2017 20:47:25;NA;2750000;2670000;;2723520;2651250;NA;2654655;2814826
DISH;13/10/2017 20:47:28;NA;6030000;2180000;;6023375;2017422;NA;5701856;1995969
DLTR;13/10/2017 20:47:32;NA;2060000;2220000;;2055123;2694943;NA;1928547;2608164
EA;13/10/2017 20:47:35;NA;1920000;2220000;;1920637;2110259;NA;1721659;2334095
EBAY;13/10/2017 20:47:38;NA;9420000;7380000;;9408025;7211185;NA;7890643;8058592
ENDP;13/10/2017 20:47:41;NA;0;12708;;4279268;6628954;NA;4103135;6055033
ESRX;13/10/2017 20:47:44;NA;3730000;3640000;;3718600;3259451;NA;3186065;3208770
EXPE;13/10/2017 20:47:47;NA;1790000;1790000;;1789408;1943923;NA;1679883;1882746
FAST;13/10/2017 20:47:51;NA;2840000;2680000;;2829782;2600095;NA;2660159;2962253
FB;13/10/2017 20:47:53;NA;13420000;14370000;;13400737;13501586;NA;12688061;15857487
FISV;13/10/2017 20:47:57;NA;702724;815248;;701317;764898;NA;617572;768056
FOX;13/10/2017 20:48:00;is;NA;NA;;4749401;2645921;NA;4557257;2542049
FOXA;13/10/2017 20:48:03;NA;9830000;7580000;;9793141;6961373;NA;9143509;7605123
GILD;13/10/2017 20:48:06;NA;5650000;9620000;;5638140;9590980;NA;5604792;9321046
GOOG;13/10/2017 20:48:11;NA;1160000;1330000;;1156266;1265638;NA;1063475;1424526
GOOGL;13/10/2017 20:48:14;NA;NA;NA;;1315661;1438218;NA;1231382;1618635
HSIC;13/10/2017 20:48:17;NA;668835;1480000;;667024;1396653;NA;603722;1230143
ILMN;13/10/2017 20:48:20;NA;422149;737568;;421042;769989;NA;371884;881261
INCY;13/10/2017 20:48:23;NA;1310000;1940000;;1305508;1569756;NA;1133587;1475876
INTC;13/10/2017 20:48:27;NA;16660000;22750000;;16643270;21823121;NA;14386259;22190283
INTU;13/10/2017 20:48:30;NA;1030000;1370000;;1028134;1349187;NA;803693;1291556
ISRG;13/10/2017 20:48:33;NA;649921;754889;;649166;806244;NA;586417;919923
JD;13/10/2017 20:48:36;NA;13030000;13600000;;13005362;14337108;NA;12583756;13075984
KHC;13/10/2017 20:48:39;NA;3710000;3390000;;3702077;3239725;NA;3449239;3087506
LBTYA;13/10/2017 20:48:42;NA;1120000;2330000;;1113406;2175119;NA;1035027;2090332
LBTYK;13/10/2017 20:48:46;NA;2870000;3260000;;2872138;NA;NA;2744317;2821703
LLTC;13/10/2017 20:48:50;NA;0;2660000;NA;NA;NA;NA;NA;NA
LMCA;13/10/2017 20:48:55;NA;0;357056;NA;NA;NA;NA;NA;NA
LMCK;13/10/2017 20:48:57;NA;NA;NA;NA;NA;NA;NA;NA;NA
LRCX;13/10/2017 20:49:00;NA;1540000;1910000;;1538566;2001784;NA;NA;NA
LVNTA;13/10/2017 20:49:04;NA;628215;563945;;627807;533622;NA;605150;583367
MAR;13/10/2017 20:49:09;NA;1660000;2230000;;1651541;2297950;NA;1495891;2131140
MAT;13/10/2017 20:49:12;NA;7050000;8170000;;7041651;7221806;NA;6781588;7548581
MDLZ;13/10/2017 20:49:16;NA;7040000;9240000;;7031396;8975180;NA;NA;NA
MELI;13/10/2017 20:49:19;NA;1310000;711596;;1304782;850000;NA;1272692;811793
MNST;13/10/2017 20:49:24;NA;500;9660;;968785;1918229;NA;834424;1856035
MSFT;13/10/2017 20:49:26;NA;15310000;17930000;;15236236;17683799;NA;12076964;19967098
MU;13/10/2017 20:49:30;NA;35300000;37320000;;35250267;31665064;NA;35278605;30723946
MXIM;13/10/2017 20:49:33;NA;1580000;1770000;;1578483;1858234;NA;870671;2026895
MYL;13/10/2017 20:49:37;is;NA;NA;;4845357;8134935;NA;4569558;7136870
NCLH;13/10/2017 20:49:40;NA;3940000;3210000;;3938533;2905333;NA;3804489;2476684
NFLX;13/10/2017 20:49:44;NA;12030000;6700000;;12018116;6396312;NA;11757437;7345480
NTAP;13/10/2017 20:49:47;NA;1860000;2900000;;1853018;2970536;NA;1575904;3162407
NTES;13/10/2017 20:49:51;NA;970998;1330000;;968521;1422586;NA;932477;1307072
NVDA;13/10/2017 20:49:55;NA;15670000;16450000;;15664470;16477390;NA;15313574;16744613
NXPI;13/10/2017 20:49:59;NA;1310000;1560000;;1301818;1521657;NA;1275821;1679160
ORLY;13/10/2017 20:50:03;NA;915482;1050000;;910067;1184424;NA;874218;1375143
PAYX;13/10/2017 20:50:06;NA;2080000;2190000;;2079724;2115045;NA;1869619;2208896
PCAR;13/10/2017 20:50:14;NA;2610000;1690000;;2600031;1600684;NA;2396528;1636629
PCLN;13/10/2017 20:50:17;NA;NA;NA;;342512;447798;NA;295935;427736
PYPL;13/10/2017 20:50:20;NA;8620000;6970000;;8594211;6496193;NA;7875632;7331030
QCOM;13/10/2017 20:50:23;NA;6350000;7700000;;6335309;7421343;NA;5604583;8290338
QVCA;13/10/2017 20:50:27;NA;2340000;3860000;;2337975;3982285;NA;2070941;3727478
REGN;13/10/2017 20:50:30;NA;718051;837981;;715501;746443;NA;620309;742804
ROST;13/10/2017 20:50:34;NA;2750000;2790000;;2739362;3378322;NA;2286780;3492727
SBAC;13/10/2017 20:50:37;NA;838679;2030000;;835897;1663768;NA;808697;1483024
SBUX;13/10/2017 20:50:41;NA;6190000;8580000;;6170851;9046864;NA;5714879;10153284
SIRI;13/10/2017 20:50:45;NA;181350000;121630000;;8664886;16016709;NA;8116512;17494480
SRCL;13/10/2017 20:50:49;NA;454093;647076;;452316;797724;NA;414778;743389
STX;13/10/2017 20:50:54;NA;4180000;4850000;;4169245;4651885;NA;3972982;5475684
SWKS;13/10/2017 20:50:57;NA;1240000;1500000;;1236229;1450730;NA;1132415;1606075
SYMC;13/10/2017 20:51:01;NA;3360000;6050000;;3351287;6754520;NA;2834429;6716566
TMUS;13/10/2017 20:51:04;NA;2390000;3870000;;2382520;3243671;NA;2217481;3604952
TRIP;13/10/2017 20:51:07;NA;1920000;2560000;;1914505;3170821;NA;1803217;2984590
TSCO;13/10/2017 20:51:10;NA;2260000;1820000;;2258117;2002796;NA;NA;NA
TSLA;13/10/2017 20:51:14;NA;3540000;5690000;;3528461;5644646;NA;3484775;6039986
TXN;13/10/2017 20:51:17;NA;2670000;3970000;;2663654;3884676;NA;2312752;4014656
ULTA;13/10/2017 20:51:20;NA;3790000;1250000;;3784652;1402534;NA;3723839;1360760
VIAB;13/10/2017 20:51:23;NA;9480000;5360000;;9479523;5508810;NA;8933786;5357960
VOD;13/10/2017 20:51:26;NA;2570000;2660000;;2569374;2667783;NA;2493153;2603050
VRTX;13/10/2017 20:51:29;NA;930131;1540000;;927783;1360234;NA;829067;1835249
WBA;13/10/2017 20:51:32;NA;8730000;6970000;;8723743;5914845;NA;7540145;5806023
WDC;13/10/2017 20:51:37;NA;5280000;4270000;;5282366;4193277;NA;3580888;4139024
WFM;13/10/2017 20:51:40;NA;0;6390000;NA;NA;NA;NA;NA;NA
XLNX;13/10/2017 20:51:43;NA;1770000;2160000;;1764106;2195203;NA;1597824;2378466
